date,open,high,low,close,volume
2019-09-04,131.14205897649285,131.5145667829114,130.35882921332006,131.45726013183594,17995900
2019-09-05,132.87086430014872,134.0839083991091,132.5365561031794,133.76870727539062,26101800
2019-09-06,133.74964106536964,133.89290772245502,132.00171497677266,132.86135864257812,20824500
2019-09-09,133.32937134672764,133.48219882893903,130.33976206353327,131.3522186279297,25773900
2019-09-10,130.6645464480165,130.75050646563443,128.47724439239383,129.97683715820312,28903400
2019-09-11,129.81441083759637,130.15826534333348,129.0311810178061,130.01498413085938,24726100
2019-09-12,131.66741984457911,132.21184771011474,130.7313624468575,131.3522186279297,27010000
2019-09-13,131.60055464863055,131.86799545994478,130.44483140854362,131.16119384765625,23363100
2019-09-16,129.73800126384688,130.56897693999835,129.5756275440489,130.215576171875,16731400
2019-09-17,130.81736556826326,131.35224729832143,130.311122601136,131.2280731201172,17814200
2019-09-18,131.19942588667982,132.45067025794333,130.4066495090197,132.30740356445312,23982100
2019-09-19,134.00754192663345,135.98469475957768,133.78786151729116,134.74301147460938,35772100
2019-09-20,134.6857201551911,135.29701568069729,132.04951093415215,133.18614196777344,39167300
2019-09-23,132.98552665009058,133.36759538392144,132.23096458422657,132.89956665039062,17139300
2019-09-24,134.06484865262613,134.3800498876151,130.7409308805005,131.218505859375,29773200
2019-09-25,131.33310091856026,133.6827759004705,129.92902951005837,133.10968017578125,21382000
2019-09-26,133.18612520945416,133.8929269183157,132.23097516013155,133.28163146972656,17456600
2019-09-27,133.86425648536022,134.06484438284903,130.52123173970938,131.55279541015625,22477700
2019-09-30,131.8584063174098,132.97592960999222,131.60051184237494,132.79444885253906,17280900
2019-10-01,133.39627499453252,133.95981009170634,130.8555720681909,130.9224395751953,21466600
2019-10-02,130.13917710417746,130.25379043120353,127.5889285568292,128.61093139648438,30521700
2019-10-03,128.8975104835795,130.61678367721592,127.24510479651204,130.16786193847656,24132900
2019-10-04,130.61674233459038,132.04946711339758,130.30154113432118,131.92529296875,22897700
2019-10-07,130.98926088804484,131.98261040303214,130.8746475602009,130.97015380859375,15303700
2019-10-08,130.93195472437316,131.58144968387882,129.53742940774137,129.58518981933594,25550500
2019-10-09,131.2948861223015,132.47926244023608,130.82685751556505,132.03990173339844,19749900
2019-10-10,132.27871661304582,133.40578651393366,132.04947538727814,132.86135864257812,17654600
2019-10-11,133.83558195406673,134.7047717481206,133.2433937567429,133.41531372070312,25446000
2019-10-14,133.42488861265593,133.99796979403706,133.2625148825431,133.29116821289062,13304300
2019-10-15,133.77831044511908,135.43071591093118,133.53952293837727,135.22059631347656,19695700
2019-10-16,134.4755722388553,134.66661391282298,133.27208839479957,134.1126251220703,20751600
2019-10-17,134.62837990692245,135.07730154060488,132.78494753517103,133.42489624023438,21460600
2019-10-18,133.491771086746,133.7210123547217,130.43529371923913,131.24717712402344,32273500
